source,title,text,url
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Working with Us</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                  <div class=""nav-secondary-category"">
                                                          <p class=""nav-secondary-label"">  
  <span class=""txt txt_bold txt_14"">Key Initiatives and Findings</span>


</p>
                                                        <ul class=""nav-secondary-items"">
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/ppmi-clinical-study"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">PPMI Clinical Study</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/asap"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">ASAP Initiative</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://gp2.org/"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">GP2</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                                      </div>
                    </div>
                  </div>
                              </li>
                                                      <li class=""nav-primary-item "" :class=""{'nav-primary-item_expanded': expandedPrimaryItem === -84 }"" @mouseenter=""handlePrimaryItemMouseEvent(-84)"" @mouseleave=""handlePrimaryItemMouseEvent(null)"">
                <button ref=""primaryItem-84"" class=""nav-primary-link"" @click=""handlePrimaryLinkEvent(-84, $event)"" v-on:touchstart=""handlePrimaryLinkEvent(-84, $event)"">
                  <span class=""nav-primary-link-inner"">
                      
  <span class=""txt txt_19 txt_17Md txt_19Lg txt_22Xl txt_medium"">Take Action</span>



                    
  
  <svg class=""icon icon_chevron-medium icon_16 icon_follower icon_pullUp icon_rotate90Md icon_fillSlate6""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#chevron-medium""></use>
  </svg>


                  </span>
                </button>
                                  <div class=""nav-secondary"" ref=""secondary-84"">
                    <div class=""nav-secondary-inner"">
                      <a class=""nav-secondary-back"" href=""#"" @keydown.enter.space=""handleBackClick(-84, $event)"" @click.prevent=""expandedPrimaryItem = null"">
                        
  
  <svg class=""icon icon_chevron-medium icon_16 icon_fillOrange3 icon_rotate180""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#chevron-medium""></use>
  </svg>


                          
  <span class=""txt txt_bold txt_14"">Take Action</span>



                      </a>
                      <div class=""nav-secondary-categories"">
                                                  <div class=""nav-secondary-category"">
                                                          <p class=""nav-secondary-label"">  
  <span class=""txt txt_bold txt_14"">Donate</span>


</p>
                                                        <ul class=""nav-secondary-items"">
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/donate"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Donate Now</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/ways-to-give"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Ways to Give</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://www.michaeljfox.org/give-tribute"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">In Tribute</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/corporate-giving"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Corporate Giving</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://plannedgiving.michaeljfox.org/"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Planned Giving</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                  <div class=""nav-secondary-category"">
                                                          <p class=""nav-secondary-label"">  
  <span class=""txt txt_bold txt_14"">Fundraise</span>


</p>
                                                        <ul class=""nav-secondary-items"">
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/find-fundraiser-or-event"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Find an Event/Fundraiser</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/be-fundraiser"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Be a Fundraiser</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://www.michaeljfox.org/news/runwalk-and-cycling-series"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Run, Walk, Cycle</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://www.michaeljfox.org/team-fox-endurance"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Marathons, Climbs, Endurance</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://www.michaeljfox.org/do-it-yourself"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Team Fox Do-It-Yourself</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""https://www.michaeljfox.org/fundraiser-resources"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Fundraising Resources</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                  <div class=""nav-secondary-category"">
                                                          <p class=""nav-secondary-label"">  
  <span class=""txt txt_bold txt_14"">Participate in Research</span>


</p>
                                                        <ul class=""nav-secondary-items"">
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/your-role-parkinsons-research"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Your Role in Research</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/ppmi"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Join PPMI</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/trial-finder"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Fox Trial Finder</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/real-talk-participants"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Real Talk from Participants</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                  <div class=""nav-secondary-category"">
                                                          <p class=""nav-secondary-label"">  
  <span class=""txt txt_bold txt_14"">Advocate</span>


</p>
                                                        <ul class=""nav-secondary-items"">
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/contact-your-policymakers"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Contact Your Policymakers</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/our-public-policy-priorities"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Our Public Policy Priorities</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/advocacy-resources"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Advocacy Resources</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/parkinsons-policy-news"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Parkinson's Policy News</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/national-parkinsons-project"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">The National Parkinson’s Project</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                                      </div>
                    </div>
                  </div>
                              </li>
                                                                                    <li class=""nav-primary-item login-list-item"" :class=""{'nav-primary-item_expanded': expandedPrimaryItem === -83 }"" @mouseenter=""handlePrimaryItemMouseEvent(-83)"" @mouseleave=""handlePrimaryItemMouseEvent(null)"">
                <button ref=""primaryItem-83"" class=""nav-primary-link"" @click=""handlePrimaryLinkEvent(-83, $event)"" v-on:touchstart=""handlePrimaryLinkEvent(-83, $event)"">
                  <span class=""nav-primary-link-inner"">
                      
  <span class=""txt txt_19 txt_17Md txt_19Lg txt_22Xl txt_medium"">Hello, User</span>



                    
  
  <svg class=""icon icon_chevron-medium icon_16 icon_follower icon_pullUp icon_rotate90Md icon_fillSlate6""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#chevron-medium""></use>
  </svg>


                  </span>
                </button>
                                  <div class=""nav-secondary"" ref=""secondary-83"">
                    <div class=""nav-secondary-inner"">
                      <a class=""nav-secondary-back"" href=""#"" @keydown.enter.space=""handleBackClick(-83, $event)"" @click.prevent=""expandedPrimaryItem = null"">
                        
  
  <svg class=""icon icon_chevron-medium icon_16 icon_fillOrange3 icon_rotate180""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#chevron-medium""></use>
  </svg>


                          
  <span class=""txt txt_bold txt_14"">Hello, User</span>



                      </a>
                      <div class=""nav-secondary-categories"">
                                                  <div class=""nav-secondary-category"">
                                                        <ul class=""nav-secondary-items"">
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/user/0/edit"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">My Profile</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/library"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Saved For Later</span>


</a>
                                </li>
                                                              <li class=""nav-secondary-item"">
                                  <a class=""nav-secondary-link"" href=""/user/logout?token=42h1ozW-GQNuvDEEmrp_Y5esp_tFMSpdFZGyY0fHt-U"">  
  <span class=""txt txt_medium txt_19 txt_17Md txt_19Lgp"">Log out</span>


</a>
                                </li>
                                                          </ul>
                          </div>
                                                                      </div>
                    </div>
                  </div>
                              </li>
                                      <div class=""nav-primary__view-library-btn"">
                
  <a class=""btn btn_utility btn-login hidden-sm-down js-modal-trigger"" href=""/samllogin"">
      
  <span class=""txt txt_14 txt_17Lg txt_colorSlate6 hidden-lgplus-down"">Log In</span>


        
  
  <svg class=""icon icon_user-profile-circle icon_20 icon_fillSlate6""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#user-profile-circle""></use>
  </svg>


    </a>


              </div>
                      </ul>
        </nav>
        <div class=""nav-overlay"" :class=""{'nav-overlay_expanded': expandedPrimaryItem !== null}"" :style=""{ height: overlayHeight }""></div>
      </div>
    </nav>
  </nav-vue>
</header>
  
  <modal-vue v-cloak inline-template modal-name=search>
  <div>
      

    <transition name=""fade"">
      <div class=""modal"" v-show=""isExpanded"" @keydown.tab=""handleTab"" @keydown.esc.prevent=""isExpanded = false"" ref=modal>
        <a class=""js-beforeContent"" ref=""beforeContent"" tabindex=""0"" @focus=""handleFocusBeforeContent""></a>
        <div class=""modal-content"">
          
  

<div class=""header"">
  <nav role=""navigation"">
    <div class=""nav"">
      <div class=""nav-utility nav-utility_tunneled"">
        <div class=""nav-utility-logo nav-utility-logo_tunneled"">
          <a href=""/"" class=""nav-utility-logo-link"">
            <span class=""u-visuallyHidden"">Home Page</span>
                          
  
  <svg class=""icon icon_mjff-full icon_full icon_fillOrange3 hidden-sm-down""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#mjff-full""></use>
  </svg>


                          
  
  <svg class=""icon icon_mjff-fox icon_full icon_fillOrange3 hidden-md-up""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#mjff-fox""></use>
  </svg>


                      </a>
        </div>
        <div class=""floatRight"">
                      
  <button class=""btn btn_utility"" ref=""close"" v-on:click=""isExpanded=false"">
  Cancel    </button>


                  </div>
      </div>
    </div>
  </nav>
</div>


          
  







<div class=""tier"">
  <div class=""container container_narrow1Md container_narrow3Lg"">
    <search-vue inline-template v-cloak>
      <div class=""search  search_tunneled "">
        <div class=""search-content"" :class=""{'search_active': isActive}"">
                    <form
             action=""/search""              method=""get""             class=""search-form""
            ref=""form""
            @submit.prevent=""handleSubmit""
            novalidate
          >
            <input
               name=""query""                             autocomplete=""off""
              class=""search-input""
              type=""text""
              placeholder=""Search...""
              @blur=""handleBlur""
              @focus=""isActive = true""
              @keydown.down.prevent=""handleToggleKeydown""
              v-bind:value=""search""
              v-on:input=""search = $event.target.value""
              aria-label=""Search field""
                              autofocus=""on""
                          >
            <button
              class=""search-submit""
              type=""submit""
              @click=""handleSubmit""
              @blur=""handleBlur""
              @focus=""isActive = true""
              aria-label=""Search""
                          >
              
  <svg class=""icon icon_search icon_24 icon_24Md icon_30Lg icon_marginBottomTight""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#search""></use>
  </svg>

            </button>
          </form>
                      <div v-show=""!search"">
                                <div class=""box box_top1"">
      
  <span class=""txt txt_14 txt_17Xl txt_colorSlate5 txt_line14 txt_medium"">Search for topics, articles, videos, research, etc...</span>


    
</div>


                          </div>
            <div v-show=""search"">
                                <div class=""box box_top1"">
      
  <span class=""txt txt_14 txt_17Xl txt_colorSlate5 txt_line14 txt_medium"">Hit enter to search or ESC to close</span>


    
</div>


                          </div>
            <div class=""search-results"" v-if=""search !== '' && filterSearch.length && isActive"">
                                <div class=""box box_flats1 box_left1 box_top3Md box_bottom2Md"">
      
  <span class=""txt txt_14 txt_17Xl txt_colorSlate5 txt_line14 txt_semiBold"">Are you looking for:</span>


    
</div>


                            <ul class=""vList vList_2"" ref=""list"" @keydown.down.prevent=""currentIndex++"" @keydown.up.prevent=""currentIndex--"">
                <li v-for=""(result, index) in filterSearch.slice(0 , 7)"" @click=""handleItemSelected"">
                                    <a class=""link link_highlight"" href="""" v-bind:href=""result.url"">
    
      
  <span class=""txt txt_19 txt_22Xl txt_colorBlue5 txt_medium"">${result.term}</span>


    </a>


                                </li>
              </ul>
            </div>
                              </div>
      </div>
    </search-vue>
      </div>
</div>


        </div>
        <a class=""js-afterContent"" ref=""afterContent"" tabindex=""0"" @focus=""handleFocusAfterContent""></a>
      </div>
    </transition>
  </div>
</modal-vue>








<stickynav-vue inline-template>
  <div class=""stickyNav"" :class=""{stickyNav_active: showSticky}"">
    <div class=""stickyNav-container"">
      <div class=""stickyNav-logo"">
        <a href=""/"" class=""fullHeight fullWidth"">
          <span class=""u-visuallyHidden"">Home Page</span>
          
  
  <svg class=""icon icon_mjff-fox icon_full icon_fillOrange3 hidden-sm-down""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#mjff-fox""></use>
  </svg>


        </a>
      </div>
            <div class=""stickyNav-title"">
          
  <span class=""txt txt_19 txt_22Lg"">Page not found</span>



      </div>
      <div class=""floatRight"">
        
  <a class=""btn btn_donate btn_donatePlain"" href=""/donate"">
      
  <span class=""txt txt_14 txt_17Lg txt_bold txt_captitalize txt_colorOrange3 txt_colorWhiteMd txt_line17"">Donate Now</span>


      </a>


      </div>
    </div>
    <div class=""fullWidth backgroundSlate3"">
      <div class=""stickyNav-progress"" :style=""{width: progress + '%'}""></div>
    </div>
  </div>
</stickynav-vue>




<main class=""main"">
  <section id=""main-content"" class=""main-primary"">
    




<div class=""tier"">
  <div class=""container  container_narrow1Lg"">
    <div class=""statusCode"">
        
  <h1 class=""txt txt_104 txt_144Md txt_bold txt_colorSlate7 txt_center"">404</h1>



        
  <h2 class=""txt txt_34 txt_43Lg txt_54Xl txt_bold txt_colorSlate7 txt_center"">Sorry, but we can’t find your page.</h2>



        
  <div class=""box box_top3 box_bottom4"">
      
  <p class=""txt txt_19 txt_22Md txt_27Lg txt_34Xl txt_medium txt_colorBlue5 txt_line14 txt_line15Md txt_center"">The page you were looking for may no longer exist. You could try again or head straight to our homepage.</p>


    
</div>



        
  <a class=""btn btn_primary btn_center"" href=""https://www.michaeljfox.org/"">
  Go to the Homepage    </a>



    </div>
  </div>
</div>

  </section>
</main>

  





<footer class=""footer"" role=""contentinfo"">
  <div class=""footer-subscribe"">
    
  <div class=""outline outline_slate8"">
  <div class=""outline-title"">
    
  <p class=""txt txt_bold txt_22 txt_27Xl txt_colorWhite"">Join our email list</p>


  </div>
  <div class=""outline-content"">
          
  <div class=""box box_bottom4 box_sides9Md"">
      
  <p class=""txt txt_22 txt_27Md txt_34Xl txt_serif txt_medium txt_line15 txt_colorWhite txt_center"">Get the latest news and resources directly to your inbox.</p>


    
</div>


          
  <button class=""btn btn_center btn_primary js-modal-trigger"" data-modal-name=""newsletter-modal-form-general"" aria-label=""Sign up to join our email list"">
  Sign up    </button>


      </div>
</div>


  </div>
  <footer-social-vue inline-template>
    <div class=""footer-socialLinks"">
        
                                
  
  <ul class=""hList hList_center hList_flats2 hList_sides3 hList_sides2Md hList_sides2_5Lg"">
      <li>
              
  <a class=""link link_block"" href=""https://twitter.com/MichaelJFoxOrg"" v-on:click=""handleClick('twitter')"">
    
      
  <span class=""txt visually-hidden"">Twitter</span>


      
  
  <svg class=""icon icon_twitter icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#twitter""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.facebook.com/michaeljfoxfoundation"" v-on:click=""handleClick('facebook')"">
    
      
  <span class=""txt visually-hidden"">Facebook</span>


      
  
  <svg class=""icon icon_facebook icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#facebook""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.linkedin.com/company/michaeljfoxorg"" v-on:click=""handleClick('linkedin')"">
    
      
  <span class=""txt visually-hidden"">LinkedIn</span>


      
  
  <svg class=""icon icon_linkedin icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#linkedin""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.youtube.com/channel/UCEwLnD6-KxGvKqnohdQ8lCw"" v-on:click=""handleClick('youtube')"">
    
      
  <span class=""txt visually-hidden"">YouTube</span>


      
  
  <svg class=""icon icon_youtube icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#youtube""></use>
  </svg>


    </a>


            
    </li>
      <li>
              
  <a class=""link link_block"" href=""https://www.instagram.com/michaeljfoxorg/"" v-on:click=""handleClick('instagram')"">
    
      
  <span class=""txt visually-hidden"">Instagram</span>


      
  
  <svg class=""icon icon_instagram icon_fillBlue3toWhite icon_32""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#instagram""></use>
  </svg>


    </a>


            
    </li>
  </ul>



    </div>
  </footer-social-vue>
  <div class=""footer-accreditationLinks"">
      
  
                                                                                  
  
  <ul class=""hList hList_center hList_flats2 hList_sides3 hList_sides1_5Md hList_sides2_5Lg"">
      <li>
              
  <a class=""link"" href=""https://www.charitynavigator.org/index.cfm?bay=search.summary&amp;orgid=7597"">
    
      
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/charity-navigator.png"" alt=""Charity Navigator Badge"">


    </a>


            
    </li>
      <li>
              
  <a class=""link"" href=""https://www.charitywatch.org/home"">
    
      
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/charity-watch-top-rated.png"" alt=""Charity Watch Top Rated badge"">


    </a>


            
    </li>
      <li>
              
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/CFC-white-logo.png"" alt=""Combined Federal Campaign badge"">


            
    </li>
      <li>
              
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/seal-of-transparency-platinum.png"" alt=""GuideStar 2019 Platinum Seal of Transparency"">


            
    </li>
      <li>
              
  <a class=""link"" href=""http://give.org/charity-reviews/national/other/michael-j-fox-foundation-for-parkinsons-research-in-new-york-ny-308"">
    
      
  <img class=""img img_accreditation"" src=""/themes/custom/fox/assets/images/png/accredited-charity-new.png"" alt=""BBB Accredited Charity badge"">


    </a>


            
    </li>
  </ul>



  </div>
  <div class=""footer-utilityMenu"" aria-labelledby=""utility-nav"" tabindex=""0"">
    <h2 id=""utility-nav"" class=""visually-hidden"">Footer utility navigation</h2>
      
                                                                                      
  
  <ul class=""hList hList_center hList_vSm hList_flats1_5 hList_flats2Md hList_sides3"">
      <li>
              
  <a class=""link link_white"" href=""/foundation-leadership"">
    Foundation Leadership
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/mjff-feed"">
    MJFF Feed
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/press-releases"">
    Press Releases
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/mjff-news"">
    MJFF in the News
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/foundation-updates"">
    Foundation Updates
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/publications"">
    Publications
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/2019-2020-annual-report-milestones-and-momentum"">
    Annual Report
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""https://www.michaeljfox.org/past-annual-reports?tab=past-financial-reports"">
    Financial Report
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/careers"">
    Careers
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""https://shop.michaeljfox.org/"">
    Fox Shop
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/frequently-asked-questions-faqs"">
    FAQ
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/glossary-terms"">
    Glossary of Terms
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/conociendo-la-enfermedad-de-parkinson"">
    Español
    </a>


            
    </li>
      <li>
              
  <a class=""link link_white"" href=""/contact-us"">
    Contact Us
    </a>


            
    </li>
  </ul>



  </div>
  <div class=""footer-legalMenu"" aria-labelledby=""legal-nav"" tabindex=""0"">
    <h2 id=""legal-nav"" class=""visually-hidden"">Footer legal navigation</h2>
      
                          
  
  <ul class=""hList hList_center hList_vSm hList_flats1_5 hList_flats2Md hList_sides3"">
      <li>
              
  <a class=""link link_slate4"" href=""/privacy-policy"">
    Privacy Policy
    </a>


            
    </li>
      <li>
              
  <a class=""link link_slate4"" href=""/terms-conditions"">
    Terms & Conditions
    </a>


            
    </li>
      <li>
              
  <a class=""link link_slate4"" href=""/state-nonprofit-disclosures"">
    State Nonprofit Disclosures
    </a>


            
    </li>
      <li>
              
  <a class=""link link_slate4"" href=""/sitemap.xml"">
    Site Map
    </a>


            
    </li>
  </ul>



  </div>
</footer>




<cookie-dialog-vue inline-template v-cloak>
  <transition name=""fade_slow"">
    <div class=""cookieDialog js-modal-outside-ignore"" v-if=""!consentStatus"">
      <div class=""container"">
        <div class=""cookieDialog-content"">
          <div class=""cookieDialog-description"">  
  <span class=""txt txt_15 txt_17Lg txt_19Xl txt_colorWhite txt_line14 txt_medium"">We use cookies to ensure that you get the best experience. By continuing to use this website, you indicate that you have read our
    <a href=""https://www.michaeljfox.org/terms-conditions"">Terms of Service</a> and <a href=""https://www.michaeljfox.org/privacy-policy"">Privacy Policy</a>.</span>


</div>
          <div class=""cookieDialog-cta"" @click=""saveToLocalStorage"">  
  <button class=""btn btn_primaryDark"">
  I Understand    </button>


</div>
        </div>
      </div>
    </div>
  </transition>
</cookie-dialog-vue>

<div id=""backtotop"" style=""background: none; width: auto; height: auto; text-indent: 0; z-index: 99"">
  <div class=""share share_visible"">
    <ul class=""share-controls"">
      <li class=""share-control"">
        <button class=""share-button"">
          <span class=""share-button-label"">Top</span>
          <span class=""share-button-icon"">
            <svg focusable=""false"" class=""icon icon_arrow icon_20 icon_fillOrange3 icon_rotate270"">
              <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#arrow""></use>
            </svg>
          </span>
        </button>
      </li>
    </ul>
  </div>
</div>


<modal-form-vue v-cloak inline-template modal-name=newsletter-modal-form-general cookie=>
  <div>
        <transition name=""fade"">
      <div role=""dialog"" aria-modal=""true"" class=""modal modal_centered modal_form modal_form_newsletter"" v-show=""isExpanded"" @keydown.tab=""handleTab"" @keydown.esc.prevent=""isExpanded = false"" ref=""modal"" :class=""{&#039;modal_narrowContent&#039;: currentStep == 2}"" aria-labelledby=""newsletter-modal-label"" aria-describedby=""newsletter-modal-desc"">
        <button class=""js-beforeContent visually-hidden"" ref=""beforeContent"" tabindex=""0"" @focus=""handleFocusBeforeContent"">Email Signup Modal</button>
                <div class=""modal-content modal-content_centered"" ref=""js-modal-inner"">
          <div class=""modal-content-close hidden-sm-down"">
            
  <button class=""btn btn_iconCircled"" type=""button"" ref=""close"" @click=""isExpanded = false"" aria-label=""Close modal"">
        
  
  <svg class=""icon icon_close-btn icon_13 icon_fillSlate6 icon_closeModal""  focusable=""false"" aria-hidden=""true"">
    <use xlink:href=""/themes/custom/fox/assets/icons/sprites/icons.svg#close-btn""></use>
  </svg>


    </button>


          </div>
          <div class=""modal-content-container"">
            <div class=""modal-content-inner"">
                              
  


<newsletter-vue inline-template :active-step=""currentStep"" :is-modal-expanded=""isExpanded"" :modal-trigger-source=""triggerSource"" v-on:step:success=""handleStepSuccess"" :subscription-type=""&quot;general&quot;"">
  <form class=""forms forms_newsletter"" novalidate ref=""form"" :class=""{&#039;forms_inlineFieldWithCta&#039;: activeStep == 1}"">
    <div class=""outline outline_white outline_hiddenSmDown"" :class=""{'noPointerEvents': isLoading}"">
              <div class=""outline-title"" id=”newsletter-modal-label”>
            <span class=""txt txt_19 txt_22Md txt_27Lg txt_34Xl txt_bold txt_colorSlate7 txt_line14"">Here. Until Parkinson's isn't.</span>


        </div>
            <div class=""forms-content"">
                  <div class=""forms-content-headline"" id=”newsletter-modal-desc”>
              <span class=""txt txt_17 txt_19Xl txt_line15 txt_medium txt_colorBlue5"">Help us speed a cure for the 6 million people worldwide living with Parkinson's. Join our email list to get the latest news and resources directly to your inbox.</span>


          </div>
                <div class=""forms-content-lower"">
          <div class=""forms-content-form"">
                            
  <input type=""hidden"" id=""digital_source_referrer"" name=""digital_source_referrer"" value="""">
<input type=""hidden"" id=""digital_source_tracking_code"" name=""digital_source_tracking_code"" value="""">
<input type=""hidden"" id=""web_form_name"" name=""web_form_name"" value="""">
<input type=""hidden"" id=""fb_id"" name=""facebook_id"" value="""">
<input type=""hidden"" id=""fb_signup"" name=""facebook_signup"" value=""false"">
